User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation,Latitude,Longitude
6091,4,-59.77372198,26.71673759,4400.82228,4700.678007,80.91651357,31.54660261,-162.655784
6092,4,-72.09551633,20.87287204,2998.976366,3300.077653,80.49177625,-5.991283011,73.33125421
6093,4,-55.05173896,34.36139387,4999.429071,5300.406102,79.83374406,-5.832990527,-68.3287294
6094,4,-47.80344122,41.00547917,5800.262145,6101.070283,78.94623436,81.86856715,56.07100302
6095,4,-43.550148,43.34589539,5999.49392,6298.899709,79.39632271,-79.35749315,-45.51464727
6096,4,-64.1948422,25.27616758,4099.889811,4402.381082,79.08144752,-55.75279908,9.795727826
6097,4,-70.06860272,19.55845367,3499.407125,3800.175875,80.50804394,49.48410919,60.10357114
6098,4,-41.61992003,46.68542256,6298.899794,6600.182915,80.41872921,-19.2345983,16.9839164
6099,4,-68.56848536,16.93092014,3399.434009,3700.602107,79.63090141,-23.89706618,16.18939479
6100,4,-46.53620055,44.11750077,5799.209332,6098.393847,78.44018054,-66.05052063,-158.7986306
6101,4,-70.82991006,18.34306358,3400.374835,3698.425736,81.422849,57.46222043,-21.97555169
6102,4,-53.07758865,34.39442251,5001.390148,5299.405117,78.77114827,24.30138079,74.27944366
6103,4,-71.82047902,18.74925027,3201.628169,3499.25319,79.94357246,-82.13642601,132.2129481
6104,4,-66.19576345,20.63974016,3600.259426,3900.502226,80.78454418,-85.29050358,-150.7103965
6105,4,-51.00462068,37.9465801,5400.933285,5699.726561,80.84985165,83.1187211,30.89257347
6106,4,-64.99347657,22.67765807,3798.989499,4099.616282,81.90367746,-52.70104527,-168.9581454
6107,4,-57.68038077,31.07922736,4699.02315,4998.951967,79.52653116,-14.04593357,-152.7395953
6108,4,-66.13580109,21.70208366,3797.742661,4099.257464,82.65130977,77.27852137,-73.82102522
6109,4,-62.31174544,23.65914361,4000.083578,4298.692688,80.7767302,-42.42351708,-13.30399287
6110,4,-67.77926404,20.32480485,3500.332425,3799.693167,80.62498932,83.32892697,-125.8062919
6111,4,-51.68327873,35.9509458,5099.281943,5400.223152,79.8634367,-38.77254899,162.1659178
6112,4,-57.02525849,30.08347874,4499.083014,4798.496136,78.93187898,-3.240642892,146.6926851
6113,4,-56.54750983,32.56547846,4902.396457,5200.57507,80.08031635,-42.77525386,32.97595741
6114,4,-55.18697833,33.13765656,4900.958149,5200.677942,79.54866937,-45.12429025,83.95461477
6115,4,-55.72101385,33.03086187,4801.980652,5100.797919,80.93211818,-40.6681537,122.2529235
6116,4,-70.70986681,18.0599902,3300.123055,3599.070528,80.10969119,79.26493069,-78.73317436
6117,4,-71.2404251,18.90226011,3299.669566,3600.602906,77.83008131,-41.54952502,-93.90060308
6118,4,-52.02181843,37.12669909,5300.855477,5599.20847,78.36927358,-31.58515789,59.75161792
6119,4,-73.09606613,22.01918334,2900.033584,3198.084198,81.17791538,82.50958141,55.27349169
6120,4,-68.12788989,20.14918362,3601.249331,3898.734023,80.67357149,85.70484628,140.3745688
6121,4,-46.61498663,41.79812814,5899.186653,6199.604251,81.22613455,-65.81613352,-21.20363349
6122,4,-72.92777043,21.01628462,2901.092586,3200.157823,78.46126241,37.66717865,167.5680327
6123,4,-76.3605825,22.10721693,2699.850547,2999.575575,79.91702282,19.80012639,0.315784377
6124,4,-72.20711883,20.91249771,2999.702489,3299.384525,79.58205935,71.27992324,-127.483999
6125,4,-55.1046255,32.4669548,4798.44806,5100.459782,80.80292042,-77.75988987,125.30128
6126,4,-51.37316975,36.66110731,5200.321439,5499.545124,81.67809642,45.69434981,-154.4414803
6127,4,-62.50850059,26.79609833,4301.478471,4599.952901,79.88632525,-18.67959246,113.881153
6128,4,-68.37235197,21.4723116,3699.2458,4000.508437,81.31945239,-86.75791283,36.76194212
6129,4,-63.4381876,23.17395632,3899.359329,4199.997929,79.26072227,-70.13684771,63.7898121
6130,4,-61.08597911,29.44271223,4398.892323,4701.056467,79.92033473,-39.45877149,-150.2064491
6131,4,-75.98034573,23.86879579,2600.163231,2899.941368,85.01843552,57.90271138,35.48774682
6132,4,-74.13839426,22.30007043,2899.605151,3199.249501,78.20729208,19.5209367,-102.9984294
6133,4,-69.25038005,17.03851783,3399.452083,3700.644118,80.67323848,41.71232461,136.0538238
6134,4,-60.00391341,26.62121832,4298.979581,4599.302982,80.15848058,86.60552281,73.50234508
6135,4,-46.09320312,41.66143301,5700.274203,6000.021752,79.1637786,-23.04258776,154.6634734
6136,4,-74.62169973,21.86030211,2900.720318,3199.414766,78.78463259,-40.61671507,103.9328949
6137,4,-79.22398944,25.63695443,2499.587081,2799.149142,74.37613225,67.26875292,60.12020528
6138,4,-77.44082391,25.25237538,2599.487904,2899.728521,84.46249961,-26.92542157,149.8432596
6139,4,-68.0687037,19.77458846,3600.839204,3900.141492,79.51685372,60.64336789,-1.47938333
6140,4,-72.19307101,19.68801966,3099.316301,3401.434325,79.65936391,68.22074809,-0.002380891
6141,4,-61.1499817,26.84825127,4300.751689,4598.578229,81.31795394,-77.11357499,-23.71188921
6142,4,-65.11343988,23.40183116,3799.755612,4101.353848,78.82911724,-58.13705347,108.6377127
6143,4,-59.86253575,29.37003207,4499.786962,4799.528274,78.68487541,-52.96536347,-1.140895786
6144,4,-44.23227823,45.84778501,6100.380209,6398.84792,78.52795746,11.67309376,-34.75098663
6145,4,-60.13389684,25.76325286,4196.925062,4497.718948,79.28690126,-23.68461214,-130.0084957
6146,4,-41.83710615,45.98878851,6199.554033,6499.078794,80.61646816,-70.44407563,-23.59440584
6147,4,-74.57800706,19.51193036,2900.008775,3199.275865,79.98149539,16.56803359,176.4817783
6148,4,-73.61793978,21.69897939,2897.974342,3197.31236,79.86327559,-83.35639676,143.1904352
6149,4,-46.36539022,40.81663517,5799.418282,6098.823177,78.2167551,56.38428494,-32.2733367
6150,4,-78.67807895,22.91563116,2299.804022,2600.723841,79.93230515,-73.78240972,-9.602459186
6151,4,-40.06544399,46.88425526,6300.668361,6599.861315,80.77441723,-87.70048651,-80.52011716
6152,4,-78.95420923,23.7520913,2399.827618,2700.262457,76.04380692,-73.93470656,-79.60571994
6153,4,-55.64065542,32.96816501,4900.818678,5199.663693,79.21808183,-0.637816078,-131.0248628
6154,4,-54.65484754,34.0824509,4900.590668,5199.946941,79.78561976,85.9816226,-114.8972891
6155,4,-55.01113927,35.19681035,4999.018388,5301.338417,81.37772261,-68.99426283,14.50660805
6156,4,-57.5074413,29.89751726,4500.746298,4798.623732,80.53949746,-40.66366897,-73.49759018
6157,4,-52.30437077,34.67661771,5099.98748,5399.342237,77.78222387,85.11766239,55.27353752
6158,4,-70.67626917,20.93006576,3198.829342,3499.472339,79.69508169,-86.05661075,51.32858708
6159,4,-75.10380872,20.81616759,2899.733275,3199.71561,79.12103087,-20.84546409,-82.08669621
6160,4,-65.36232618,21.45015043,3800.960954,4101.009482,81.93478509,77.61309865,13.33287716
6161,4,-75.14704408,21.2111069,2900.16165,3199.876486,80.85012051,-80.51322757,116.5423751
6162,4,-52.88487244,35.32224179,5201.147401,5500.302203,80.03758034,-3.943395229,97.3977324
6163,4,-48.55222595,40.287613,5598.671447,5900.577615,79.54443857,-83.56738496,-86.68267238
6164,4,-52.14369565,35.73948639,5200.176187,5500.071579,79.60439326,79.87021604,-79.16364473
6165,4,-79.27094235,25.09301294,2000.978177,3000.02257,85.2539634,-44.26910319,-160.683542
6166,4,-40.88233762,46.56527499,6299.383512,6601.106928,79.25016701,-15.62574281,-87.43713782
6167,4,-49.82798476,37.85146034,5499.503358,5799.995989,80.63718292,-59.9618804,-73.67668105
6168,4,-77.95652621,24.33183696,2000.374674,3000.008569,85.69461657,22.29033887,-57.67544121
6169,4,-73.69406036,20.11058945,2899.34564,3200.188808,79.86127715,-9.202607072,61.1118212
6170,4,-62.91720811,26.92183262,4300.882271,4599.699037,80.53129799,83.77923026,-14.88124307
6171,4,-58.74893922,28.92211219,4498.203424,4800.211535,80.17050949,-9.493236968,-150.7366014
6172,4,-76.12351103,22.70208733,2598.263982,2899.080803,85.20022245,-45.216412,-49.19412464
6173,4,-55.19131268,32.78218388,4801.07007,5100.570891,79.93909938,25.26400269,-84.95844297
6174,4,-66.63724138,21.16021265,3699.403991,4000.923729,80.43553751,-45.85662603,96.27234234
6175,4,-71.8542419,21.89169093,2898.784611,3200.670299,81.13331237,-1.12648804,168.3510779
6176,4,-76.93130417,22.02270102,2699.348415,3000.764641,79.66946945,29.55127402,15.48420447
6177,4,-62.74560002,24.74726974,4001.140847,4300.056642,79.72037214,-26.14970189,-57.13914997
6178,4,-79.42313669,22.29415744,2199.375388,2501.631187,79.93466911,-80.77180209,154.9224721
6179,4,-64.128949,25.02537861,4100.668523,4399.806917,79.18684424,-47.93882061,-161.5272444
6180,4,-54.501173,33.40602158,5000.387382,5300.099366,80.9403097,-79.58926018,-174.9892538
6181,4,-75.16967438,23.38840428,2900.391556,3199.360152,81.16259523,79.91045028,128.0610754
6182,4,-47.84635839,41.05008476,5699.358724,6001.083785,80.31003535,-69.2138586,-74.31154823
6183,4,-77.04783305,26.44585811,2600.020383,2900.431555,85.47311531,3.948511775,-99.38869496
6184,4,-69.26518512,19.181108,3400.291008,3699.396594,80.63874916,-73.30016666,-30.32475815
6185,4,-63.17707118,26.848238,4101.312377,4401.666791,80.29693458,75.78905216,-90.70438359
6186,4,-67.72877989,20.21251074,3700.553266,4001.159102,79.05922594,-78.99108631,-125.1957319
6187,4,-54.53706205,33.96563722,4999.977485,5298.649847,80.39344422,2.234072359,60.96381365
6188,4,-47.06292151,41.88823716,5801.291525,6097.981398,79.87666258,59.16512841,100.6012705
6189,4,-46.57392102,39.22989908,5599.350924,5898.708887,79.97311027,-46.21250662,-145.3450246
6190,4,-67.6331468,21.42703148,3698.360354,4001.21826,79.96187083,7.636826524,-122.0903106
6191,4,-49.40688424,40.24740323,5500.259526,5799.620447,82.16822359,69.38163387,-13.17550857
6192,4,-48.07632515,40.992724,5499.250491,5800.57217,80.42422725,-75.22529432,-120.0747863
6193,4,-79.83633663,24.15902171,2300.623317,2600.937119,78.81390311,63.55211902,33.61259307
6194,4,-73.43268866,19.79869482,3000.778599,3300.005819,78.64652601,-54.36261447,-0.3379164
6195,4,-79.72042213,24.84327052,2000.748758,2998.950381,86.12801905,-4.504232461,3.528345494
6196,4,-74.0452636,20.32400354,2899.696659,3198.785252,78.60184955,58.10727161,11.75357378
6197,4,-44.46675822,45.16065705,6100.366603,6399.507603,81.07631099,48.58922578,12.44874987
6198,4,-66.67674694,20.43628699,3601.055405,3898.081953,80.86334105,88.106254,-153.2265086
6199,4,-76.51235535,25.41928338,2000.516562,2999.638285,85.47171661,15.58205948,142.0936846
6200,4,-59.6512957,29.0809932,4399.549212,4700.133413,80.04565841,26.54079077,-42.26953448
6201,4,-47.96275956,38.4888286,5498.544752,5800.274857,79.72606211,-35.29935004,-55.5987977
6202,4,-72.50870465,18.53808113,3301.036798,3599.078903,80.24575492,67.2116211,-2.096442865
6203,4,-77.8246669,23.70284764,2599.535114,2901.726737,86.68213488,82.06245742,-117.5210305
6204,4,-72.63156244,18.70957357,3199.741809,3501.589974,80.08629151,-34.26751218,151.6495197
6205,4,-73.0801365,18.22386703,2999.463651,3299.568412,79.53241064,-36.94428136,-53.85374991
6206,4,-44.79485855,44.53936122,5998.19841,6299.392775,80.31894675,86.88584322,0.407236396
6207,4,-74.76903944,23.74394269,2602.449468,2901.216448,85.86516013,74.96817859,108.2806598
6208,4,-73.42268861,19.84288622,3198.763184,3500.85785,80.29949141,63.12107593,-170.4771059
6209,4,-51.01305827,38.76981562,5199.641837,5500.998386,80.08827721,35.3674768,-7.099215388
6210,4,-78.09410803,23.92237346,2001.85813,2999.327229,86.32018584,76.53689578,50.55243639
6211,4,-79.10107149,21.88608102,2301.333385,2601.629467,78.86256798,27.30253455,-20.03730404
6212,4,-55.08770309,33.10894976,4898.255595,5200.260366,79.42217759,-10.66819093,-86.0212983
6213,4,-76.32831102,22.01822652,2700.272422,3000.080207,80.92653445,-39.29853537,-96.0559225
6214,4,-50.39022649,38.13164347,5398.923473,5701.131294,81.26178322,85.12722566,1.287124375
6215,4,-78.21877355,23.0444796,2299.098044,2600.284355,78.62740115,-0.965224607,33.26807728
6216,4,-46.97746937,41.89671342,5799.635597,6099.623913,79.78739042,81.93476261,93.19250354
6217,4,-69.1268512,20.63635312,3098.330359,3399.31495,81.29077329,37.25691913,23.01506836
6218,4,-77.39009467,23.49992795,2501.382059,2799.650226,74.88044886,87.55629776,106.7371905
6219,4,-63.12270574,21.52371458,3999.435195,4300.932187,80.02471102,-15.35978726,-143.094792
6220,4,-73.87701507,20.15911496,2900.703778,3200.362415,81.74819991,-55.10742242,-10.28216131
6221,4,-53.99749264,34.44287673,4999.950529,5300.590186,79.96123074,33.62246187,163.9784592
6222,4,-71.18567962,19.85695354,3199.605982,3499.990269,79.11771456,9.49793087,37.72817972
6223,4,-70.63972525,19.02241869,3300.024016,3601.211818,81.27951328,-43.12669964,-26.56469416
6224,4,-68.64829411,20.50700716,3698.479875,4000.430298,79.65482229,-76.33028746,-29.90143923
6225,4,-38.97883872,48.07288614,6299.595958,6599.933561,80.18337546,-68.67930683,-83.74474615
6226,4,-78.87800171,21.56024304,2199.435317,2500.094165,79.71963978,44.42153919,109.847432
6227,4,-51.02878585,36.54791653,5300.187993,5599.579637,78.71586282,-70.29069177,72.46216399
6228,4,-51.1388377,37.02135273,5299.612796,5602.424527,80.89133389,-84.72216989,-54.87647468
6229,4,-65.32367858,22.51746385,3901.20829,4201.771194,80.30544369,31.68860314,-157.9354671
6230,4,-62.90932744,22.62418547,3900.706943,4199.067122,81.25284179,5.704705167,-61.28107759
6231,4,-51.68136937,34.81772745,5199.042034,5500.026353,80.36751544,-88.29680318,78.75179489
6232,4,-53.24823172,37.49501092,5099.586341,5400.965582,78.33229546,88.68351001,140.3239884
6233,4,-79.19209555,24.1593187,2502.063336,2800.583152,75.73161903,41.10010503,98.60715161
6234,4,-75.19251081,23.98261797,2700.249138,3002.525246,81.24924969,-43.27316328,92.36856776
6235,4,-59.78329836,29.43589404,4500.544743,4798.730691,79.36636431,36.45286232,-175.3415882
6236,4,-71.48526035,18.50369235,3299.256412,3599.093825,78.88858798,-51.80685256,114.233217
6237,4,-68.93345445,20.93153561,3600.019587,3899.545752,79.42444173,-8.044049152,-100.0064057
6238,4,-58.97309134,31.07059067,4499.266672,4800.549016,79.73915403,-64.19622581,-15.66468396
6239,4,-53.17240782,34.42749806,5100.062095,5400.561465,79.95138448,85.86205511,63.84711209
6240,4,-52.86197178,33.63148717,4999.611529,5300.677681,80.86073733,-28.93292472,61.65571729
6241,4,-62.14357779,26.64290996,4398.80325,4699.590277,79.73477524,-13.86242492,-37.07767536
6242,4,-77.02294901,24.57793066,2600.928132,2900.363802,84.33964311,-12.45572587,-65.2329976
6243,4,-48.10968873,38.64928248,5700.563158,5999.652463,79.55285479,4.817786001,69.73969111
6244,4,-43.86575138,42.84668872,6000.66161,6300.471372,79.19171299,24.5607556,-137.0077864
6245,4,-75.6161714,20.9521451,2898.996767,3200.658664,81.31558787,-41.12395543,-136.5610624
6246,4,-70.20398531,19.94973596,3399.00034,3701.981688,79.97525514,23.30256553,39.31328707
6247,4,-45.21394049,41.163086,5698.492502,6000.740066,81.13191348,64.85626412,99.46938109
6248,4,-68.55167953,16.72160932,3400.372977,3699.210844,78.98967955,81.62844515,160.5581688
6249,4,-68.7537284,21.68928037,3600.033114,3900.742758,78.87273399,12.9965282,87.62975311
6250,4,-45.64403591,40.73512355,5700.650909,5999.509094,81.74790621,34.77234136,130.9755751
6251,4,-42.03159711,48.30965893,6200.629066,6500.279176,79.23056794,81.61319562,-140.1995001
6252,4,-48.52133674,39.10027524,5500.516083,5800.748126,80.75017006,-11.54798664,-115.3609873
6253,4,-56.65840812,30.75164423,4699.013849,5000.755426,79.79633628,46.26118266,-15.59591869
6254,4,-67.22868446,20.97268536,3600.435913,3901.205623,80.77876024,55.39290973,-50.0747985
6255,4,-70.80727719,18.58699182,3498.024152,3801.261816,79.10029601,-48.68255729,118.8853255
6256,4,-46.54239944,42.1997188,5700.110181,6000.667523,81.55623917,5.381936729,125.7638612
6257,4,-72.61599886,19.74878876,3001.377145,3300.359194,79.41076005,-74.63661083,-169.4055992
6258,4,-48.08999178,40.94189237,5703.726227,6000.503128,78.55785743,-51.99986282,152.2179439
6259,4,-49.62776703,36.59028183,5301.134192,5599.228581,78.63518427,-58.15768786,-55.10066081
6260,4,-57.4856738,27.88561013,4500.536724,4801.147161,79.30874157,-49.04972528,-144.6308931
6261,4,-78.01561026,23.65825495,2301.057944,2599.596458,79.50735734,69.43881737,-98.24766766
6262,4,-77.90304013,23.52878202,2600.317323,2899.889482,84.56250222,-48.05792447,-174.6882058
6263,4,-75.63112899,21.89884676,2701.545312,2999.868765,80.13736084,-50.89444533,168.4350819
6264,4,-59.01514302,29.37034498,4500.754863,4799.52522,80.81514207,-39.76425925,-77.26728233
6265,4,-67.7880292,20.60480675,3699.109128,4000.473709,79.49171483,68.70509511,-150.3013786
6266,4,-73.43024648,20.14957556,3100.55118,3400.468682,80.4127712,36.40836618,27.78429436
6267,4,-55.58426654,32.21260173,4899.848843,5198.249669,80.37619363,52.89546289,-84.26130817
6268,4,-56.97559257,31.46550241,4797.890776,5100.081052,81.87590117,-60.20649744,135.2542777
6269,4,-41.95367561,44.25628034,6099.808451,6401.05536,79.51375902,-48.15134965,96.27272881
6270,4,-51.58028471,36.39528451,5200.447875,5500.800582,77.66302989,64.13728992,-135.7220079
6271,4,-54.43269221,32.67172079,4900.382454,5201.679267,79.74440184,-86.11956012,-141.290025
6272,4,-57.39115154,31.78170831,4800.867994,5101.144136,79.85965704,10.30317513,132.5535003
6273,4,-55.38202694,31.04914652,4800.600013,5100.361976,79.83457674,42.38745685,24.05651673
6274,4,-63.56299599,24.61998902,3999.913357,4300.327686,81.39579136,47.08771715,99.70634891
6275,4,-76.6726798,23.22485835,2698.830057,2999.354984,79.32135758,33.31769685,-14.86466725
6276,4,-68.40624941,18.93617938,3499.246575,3799.151319,81.25980607,67.08115167,21.97007072
6277,4,-71.77837263,17.77449865,3399.460439,3700.656323,79.72085994,20.88046761,-132.8204316
6278,4,-65.39020749,22.85439052,3798.953437,4100.176946,80.89088259,-45.98365529,54.36489773
6279,4,-56.64969279,33.46152088,4598.529398,4900.375582,81.63375611,-27.07303329,20.15901993
6280,4,-73.31097881,23.03265744,2701.277731,3000.598868,80.53896093,2.765772935,-116.7640089
6281,4,-74.93446713,21.76341193,2798.589512,3100.624213,81.14516962,-47.12161108,-136.7930074
6282,4,-44.18000196,42.76430012,6001.113666,6298.689772,80.64950314,-53.75005086,92.56154242
6283,4,-71.8290477,20.77857562,3198.261633,3499.896581,80.76016228,6.674921487,-172.4196212
6284,4,-45.66153252,46.3689806,6098.867185,6400.673295,79.65433053,61.67688499,179.0317598
6285,4,-77.4734341,25.4601068,1999.128216,3001.297183,83.65895436,-19.81792232,144.8352143
6286,4,-48.7795121,39.44711465,5600.588864,5900.184664,81.18460639,36.71476292,-172.4926854
6287,4,-79.83697866,23.46802137,2502.396891,2799.345103,73.4505699,-74.96077745,25.72329202
6288,4,-63.37239165,23.8318136,4099.561396,4399.869962,79.32119543,-77.30679923,-86.00490296
6289,4,-70.31074807,20.10804605,3501.637074,3799.56301,80.99540218,-84.77819656,-121.9182066
6290,4,-81.35326122,23.65119531,2299.900468,2598.495555,79.22955812,-10.8646019,76.52302477
6291,4,-72.50152111,20.03399831,3199.15859,3499.849179,78.79381662,38.56170764,-77.91024828
6292,4,-69.25312016,18.35805895,3499.018936,3800.201639,80.93259022,10.80872293,138.8187344
6293,4,-71.6700118,23.05766756,3098.604117,3399.680193,79.79457142,-64.1706997,27.48525493
6294,4,-80.5024219,23.74995162,2498.200448,2798.918704,76.85260146,-21.77743961,-156.6691323
6295,4,-50.33795351,36.95077403,5202.664342,5501.080965,82.36146035,21.59141288,-23.70023386
6296,4,-73.16372975,20.82882225,3001.141589,3299.395166,81.62700852,80.93060048,-43.179807
6297,4,-69.72548948,19.53066128,3499.818357,3799.56985,79.06558858,-16.38606769,-67.28683307
6298,4,-78.12289096,23.4998213,2501.43902,2799.717979,76.43009378,57.89684507,48.0540787
6299,4,-54.9938337,33.46006346,4898.448382,5199.634625,79.7943018,-77.07818866,-108.1357552
6300,4,-76.06701903,25.20868942,2600.480501,2900.657402,83.96576625,16.67164675,-135.5658857
6301,4,-63.25594999,23.22780777,4000.536262,4299.991064,79.93608779,33.38281312,44.80877549
6302,4,-73.07442951,19.99703748,2901.131254,3201.108834,80.65201246,44.61745391,113.3018816
6303,4,-50.74720653,36.09362294,5198.092494,5499.522337,78.99596977,24.42486724,-164.6238306
6304,4,-66.14108802,20.00493216,3699.95033,4000.118813,80.52171836,-1.285293366,-51.58121139
6305,4,-42.25451375,44.52506433,6099.797335,6399.039272,80.50595382,1.67976881,31.6521076
6306,4,-47.74775999,40.97376465,5699.325795,6000.621225,79.64612945,33.02100643,-129.8722548
6307,4,-52.56478409,37.53840353,5300.90989,5600.100851,78.97476822,21.19748732,-39.70893944
6308,4,-42.93049508,46.51150347,6100.131492,6400.450354,78.92131029,-79.48909416,-102.5911338
6309,4,-66.49820351,20.74452754,3699.947749,3999.93289,78.72165408,55.76325771,-32.57293711
6310,4,-49.11234143,38.9478508,5599.09695,5900.140126,77.89486698,24.57890424,156.6389807
6311,4,-41.40289656,44.73829617,6200.059065,6499.628481,79.11692425,-34.66940649,62.75390191
6312,4,-74.5662645,23.87409707,2901.110243,3201.175219,79.40080909,59.55080364,-43.39239296
6313,4,-74.8764806,20.33483431,2799.659977,3099.236176,80.42975157,64.26465239,100.6277274
6314,4,-56.86793448,31.35740586,4800.340918,5099.708555,81.42057779,-37.79572125,-58.29815539
6315,4,-61.01064771,26.67218104,4299.469676,4599.415766,80.98547893,-74.87430007,105.432348
6316,4,-50.04466851,39.80769894,5500.05389,5800.700254,80.92515933,41.38129856,144.8512108
6317,4,-69.40534898,17.47082391,3400.816069,3700.37581,78.93665243,89.35388094,176.1885962
6318,4,-76.92821106,25.18463568,1999.887574,3000.484353,86.45417013,-15.41156136,149.9026708
6319,4,-77.05319557,25.00953905,1998.335262,2999.899333,84.88042659,-76.48061556,-0.746451021
6320,4,-76.21565822,22.62901494,2698.10706,2999.191457,80.65507389,-11.37500305,-124.045844
6321,4,-60.6477112,28.97620479,4502.758175,4799.872598,83.0695607,85.73088607,-38.1962193
6322,4,-77.55963924,25.22992259,2399.580095,2698.97363,73.64311854,54.84741255,112.7285093
6323,4,-68.42624916,19.02722175,3600.261504,3900.028536,79.1824183,55.4904814,37.62480698
6324,4,-74.72097076,22.14445185,2898.586714,3201.235606,81.33228465,-67.20552233,166.5427566
6325,4,-55.40927001,34.39075289,4998.382434,5300.272704,81.34019365,-48.4495572,-132.3541384
6326,4,-44.49855845,42.15727368,5801.515005,6100.920036,79.32057509,-19.6526352,-179.9835671
6327,4,-48.46503743,38.53602721,5501.241668,5800.587456,81.54143964,83.86017352,-64.63612119
6328,4,-49.71349728,38.37276808,5300.089285,5599.944174,79.16616489,-3.524750711,162.7533801
6329,4,-55.3434882,32.75794264,4899.191631,5198.677771,80.43330864,-73.68363917,-24.27472552
6330,4,-58.81772145,29.83903625,4599.967197,4899.663341,79.17255068,16.28724438,146.3521178
6331,4,-71.16993232,20.85725734,3099.271085,3399.931864,80.52395203,-52.76947308,22.4610491
6332,4,-80.98458616,20.74174582,2200.96906,2497.856413,79.85050035,-78.05388167,172.4287619
6333,4,-50.57794226,35.82853923,5100.834252,5399.286981,80.13592664,-84.96148632,52.45409104
6334,4,-66.6739944,22.70312747,3800.917605,4099.318551,80.6320901,-75.76239192,-154.6720057
6335,4,-75.56694854,22.59236355,2800.434761,3099.101251,79.67641443,-41.13209619,106.9494726
6336,4,-74.72317117,21.2342744,2901.225743,3200.57311,81.00743864,-58.82171209,-157.4294997
6337,4,-80.41718648,25.46358168,2198.659109,2500.266472,80.30603173,-39.81448072,-56.75602659
6338,4,-77.43977592,23.0499639,1999.366271,3001.547493,85.77686343,-38.26926586,157.2335094
6339,4,-44.05777124,46.82404871,6199.551419,6500.989342,80.51961227,-76.91192144,31.35739947
6340,4,-53.03456576,34.51903796,5000.871122,5300.34435,80.59896804,45.14059162,-68.8952232
6341,4,-63.49046591,25.91929882,4101.215613,4401.536045,81.20539744,-62.66542488,161.1709463
6342,4,-73.44063269,22.33411933,2900.595807,3201.43944,78.43809191,-0.729217968,-90.45070686
6343,4,-49.365353,39.97444323,5600.96652,5900.305359,81.40841225,20.39946834,-45.78999092
6344,4,-76.26929943,26.5318938,1998.197165,2999.512091,84.65829322,39.15804893,69.30866217
6345,4,-75.25962476,21.48932361,2899.795293,3200.365337,80.58309877,-78.81502912,-66.97224039
6346,4,-60.25191434,28.42661546,4400.442732,4699.983283,81.20308059,-89.3812492,110.1661752
6347,4,-46.29144331,41.22019565,5798.648871,6101.131677,80.68996554,-60.08372007,141.9368544
6348,4,-53.14903703,33.69644658,5197.449612,5500.440409,80.71584473,32.86030253,-39.98850684
6349,4,-62.17047778,26.47825184,4301.157046,4599.310693,80.83236472,62.66474964,150.7994469
6350,4,-73.72548192,23.16083664,2800.166095,3102.264031,79.20218304,-37.41894147,-129.0778438
6351,4,-76.11635823,26.45547392,2400.748075,2701.084907,74.39336621,47.08254462,-50.56753861
6352,4,-69.14619528,19.6781469,3600.074429,3900.646639,78.64799409,-66.61248176,-75.17184004
6353,4,-76.10592938,24.21244765,2598.940495,2902.1963,85.2279325,86.07561785,111.198411
6354,4,-77.84909103,22.97695947,2599.661697,2897.854214,84.67823245,86.3983987,-32.0211605
6355,4,-67.16881928,20.20068205,3600.003342,3900.801912,81.4375437,-89.74483162,-132.3732981
6356,4,-64.44783268,21.7713324,3899.451617,4200.006905,79.21074129,3.121381791,78.89306937
6357,4,-39.69498015,44.13881601,6200.676945,6497.494422,80.37741724,16.80447646,-29.99514391
6358,4,-64.21524355,23.68798847,4099.275286,4399.49178,81.36977155,47.6328156,-176.3191437
6359,4,-81.56146357,25.25001907,2500.125445,2799.306943,74.39003589,-88.70179154,122.9893658
6360,4,-75.00047589,23.17184039,2899.111986,3199.436195,79.44882687,-53.23142712,-53.03979622
6361,4,-74.62865732,22.34152437,2701.129844,2999.881028,80.63015535,37.36967327,-70.7404568
6362,4,-48.1340723,40.41928077,5599.472817,5899.857956,80.63732605,-61.04258814,88.5687593
6363,4,-50.40280347,35.7453975,5202.072609,5503.072345,79.98718489,-44.64767453,32.65605224
6364,4,-45.51176416,41.95516616,5800.684866,6097.417035,80.1777188,43.34651784,89.85897828
6365,4,-79.08726342,24.66779272,1999.368629,2998.632294,85.35811844,-59.3795508,50.51019026
6366,4,-56.55490414,33.29317887,4899.612404,5198.77566,77.82130644,-6.130796493,80.02371863
6367,4,-43.18125394,43.86053795,6100.205437,6400.687594,78.75732061,-85.95974119,-82.22346498
6368,4,-60.78526748,25.52208411,4198.472106,4500.38404,80.32831164,-17.59350298,-101.2093958
6369,4,-74.40874629,20.8607047,2800.317633,3099.957895,80.03802061,-30.00888258,108.6288926
6370,4,-77.91848054,25.0570548,2401.014599,2699.661376,76.16571565,17.71329376,-138.443425
6371,4,-61.30165129,29.53814367,4400.456228,4701.03591,79.79470222,-34.43071227,158.072326
6372,4,-66.05111766,19.77633315,3600.673325,3900.486248,80.04668843,-26.3516142,78.00412766
6373,4,-68.08312184,17.75701588,3601.109392,3899.293717,78.45491039,26.20517975,-44.83487193
6374,4,-43.07242314,46.44661292,6199.574134,6499.05208,80.14477449,23.66272922,133.2025555
